	en	Found	Not_found	Found_ratio
137	Cnidus	0	1	0.0
138	Corinth	0	1	0.0
139	Cornelius	0	1	0.0
140	Cretan	0	1	0.0
141	Crete	1	1	0.5
142	Cush	4	0	1.0
143	Cushite	0	4	0.0
144	Cyprus	3	0	1.0
145	Cyrene	4	0	1.0
146	Dagon	2	2	0.5
147	Dalmatia	0	1	0.0
148	Damascene	0	1	0.0
149	Damascus	2	0	1.0
150	Dan	0	3	0.0
151	Daniel	0	14	0.0
152	David	193	38	0.8354978354978355
153	Dead Sea	0	1	0.0
154	Decapolis	0	1	0.0
155	Dedan	1	0	1.0
156	Demetrius	2	3	0.4
157	Derbe	0	3	0.0
158	Diklah	1	0	1.0
159	Diotrephes	0	1	0.0
160	Dodanim	0	1	0.0
161	Doeg	2	1	0.6666666666666666
162	Ebenezer	3	0	1.0
163	Eber	7	0	1.0
164	Eden	5	1	0.8333333333333334
165	Edomite	0	3	0.0
166	Egyptian	0	9	0.0
167	Ekron	2	0	1.0
168	Ekronite	0	1	0.0
169	El Paran	0	1	0.0
170	Elam	2	1	0.6666666666666666
171	Eleazar	1	1	0.5
172	Eli	19	8	0.7037037037037037
173	Eliab	3	0	1.0
174	Eliakim	2	0	1.0
175	Eliam	1	0	1.0
176	Eliezer	0	1	0.0
177	Elihu	1	0	1.0
178	Elisha	0	2	0.0
179	Elishah	0	1	0.0
180	Elizabeth	0	1	0.0
181	Elkanah	7	1	0.875
182	Ellasar	1	1	0.5
183	Elmadam	0	2	0.0
184	Emim	0	1	0.0
185	Emmaus	0	1	0.0
186	En Mishpat	0	1	0.0
187	En-Dor	0	1	0.0
188	En-Gedi	1	1	0.5
189	Enoch	0	9	0.0
190	Enosh	4	2	0.6666666666666666
191	Epaphroditus	0	3	0.0
192	Ephes-Dammim	0	1	0.0
193	Ephraim	4	5	0.4444444444444444
194	Ephrathite	0	1	0.0
195	Erastus	2	0	1.0
196	Erech	0	1	0.0
197	Esau	0	15	0.0
198	Eshcol	0	2	0.0
199	Ethiopian	0	4	0.0
200	Eubulus	0	1	0.0
201	Euodia	0	1	0.0
202	Euphrates	2	0	1.0
203	Eve	2	0	1.0
204	Festus	3	6	0.3333333333333333
205	Gabriel	0	1	0.0
206	Gadarene	0	2	0.0
207	Gaius	0	3	0.0
208	Galatia	2	0	1.0
209	Galatian	0	4	0.0
210	Galilean	0	4	0.0
211	Galilee	40	5	0.8888888888888888
212	Gallim	0	1	0.0
213	Gallio	0	9	0.0
214	Gamaliel	0	3	0.0
215	Gath	4	0	1.0
216	Gaza	0	1	0.0
217	Gehenna	0	1	0.0
218	Gennesaret	1	1	0.5
219	Gera	1	0	1.0
220	Gerar	2	1	0.6666666666666666
221	Geshur	0	1	0.0
222	Gether	1	0	1.0
223	Gibeah	2	1	0.6666666666666666
224	Gihon	1	0	1.0
225	Gilboa	3	0	1.0
226	Gilead	3	2	0.6
227	Gilgal	3	0	1.0
228	Giloh	0	1	0.0
229	Gilonite	0	1	0.0
230	Girgashite	0	2	0.0
231	Gittite	0	1	0.0
232	Goliath	3	0	1.0
233	Gomer	1	1	0.5
234	Gomorrah	5	6	0.45454545454545453
235	Greece	0	9	0.0
236	Greek	2	1	0.6666666666666666
237	Greek woman	0	2	0.0
238	Hachilah	0	2	0.0
239	Hadoram	1	0	1.0
240	Hagar	7	2	0.7777777777777778
241	Ham	8	2	0.8
242	Hamathite	0	1	0.0
243	Hamor	0	1	0.0
244	Hannah	9	3	0.75
245	Haran	7	2	0.7777777777777778
246	Havilah	4	0	1.0
247	Hazarmaveth	1	0	1.0
248	Hazazon Tamar	0	1	0.0
249	Hebrew	4	2	0.6666666666666666
250	Hebron	10	0	1.0
251	Heli	0	16	0.0
252	Hellenist	0	1	0.0
253	Hermes	1	0	1.0
254	Herod	21	7	0.75
255	Herodias	0	2	0.0
256	Herodion	0	3	0.0
257	Heth	1	0	1.0
258	Hittite	0	9	0.0
259	Hivite	0	1	0.0
260	Hobah	1	0	1.0
261	Hophni	0	4	0.0
262	Horite	0	1	0.0
263	Hul	1	0	1.0
264	Hushai	7	2	0.7777777777777778
265	Iconium	0	1	0.0
266	Irad	1	0	1.0
267	Isaac	13	10	0.5652173913043478
268	Isaiah	0	6	0.0
269	Iscah	0	1	0.0
270	Iscariot	0	10	0.0
271	Ish-Bosheth	0	2	0.0
272	Ishbi-Benob	0	1	0.0
273	Ishmael	6	2	0.75
274	Israel	139	37	0.7897727272727273
