	term	category	en	vrefs
3951	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	HEB 12:25
3952	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	HEB 12:26
3953	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	HEB 12:26
3954	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	JAS 5:5
3955	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	JAS 5:7
3956	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	JAS 5:12
3957	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	JAS 5:17
3958	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	JAS 5:18
3959	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	2PE 3:5
3960	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	2PE 3:7
3961	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	2PE 3:10
3962	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	2PE 3:13
3963	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	JUD 1:5
3964	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 1:5
3965	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 1:7
3966	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 3:10
3967	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 5:3
3968	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 5:3
3969	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 5:6
3970	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 5:10
3971	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 5:13
3972	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 5:13
3973	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 6:4
3974	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 6:8
3975	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 6:8
3976	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 6:10
3977	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 6:13
3978	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 6:15
3979	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 7:1
3980	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 7:1
3981	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 7:1
3982	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 7:2
3983	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 7:3
3984	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 8:5
3985	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 8:7
3986	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 8:7
3987	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 8:13
3988	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 9:1
3989	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 9:3
3990	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 9:3
3991	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 9:4
3992	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 10:2
3993	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 10:5
3994	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 10:6
3995	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 10:8
3996	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 11:4
3997	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 11:6
3998	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 11:10
3999	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 11:10
4000	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 11:18
4001	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 12:4
4002	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 12:9
4003	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 12:12
4004	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 12:13
4005	γῆ	1.2.1 - Land; 1.2.2.1 - Soil, dirt; 1.3.1.5 - Island, shore; 2 - Person; 4.6.7 - Region	earth	REV 12:16
