	term	domain	category	sense	AR	DC	en	es	fr	id
3903	פּוּנֹן	PN	locale		False	False	Punon	Sadoc	Pallou	sungai Pison
3904	פּוּעָה	PN	person		False	False	Puah	Sadoc	Pileha	Piton
3905	פּוּרָה	RE	agriculture		False	False	winepress	Sadoc	Pèleth	Pokheret-Hazebaim
3906	פּוֹרָתָא	PN	person		False	False	Poratha	Sidim	Pèleth	Palu
3907	פּוּתִי	PN	group		False	False	Puthite	justo	Palti	Pelaya
3908	פֶּחָה	BE	people; authority	1	False	False	governor of a province	ser justo	Palti	Peleg
3909	פֶּחָה	BE	people; authority	2	True	False	governor of a province	justificar	Paltite	Pildash
3910	פַּחַת	PN	person		False	False	Pahath-Moab	hacer justicia	Piltaï	Palu
3911	פִּטְדָה	RE	gemstones		False	False	topaz	Sedequías	Paltiël	Pilha
3912	פַּטִּישׁ	RE	tools; crafts		False	False	hammer	Sedequías	Paltiël	Pelet
3913	פִּי־בֶסֶת	PN	settlement		False	False	Pi-Beseth	Sedequías	Pelatya	Pelet
3914	פִּי	PN	locale		False	False	Pi Hahiroth	Sedequías	Pelatya	Palti
3915	פִּיכֹל	PN	person		False	False	Phicol	Sedequías	Pelatya	Palti
3916	פִּילֶגֶשׁ	BE	people; authority; kinship; marriage; serve		False	False	concubine	Sedequías	Pelatyahou	Palti
3917	פִּינְחָס	PN	person	1	False	False	Phinehas	Sedequías	Pelaya	Piltai
3918	פִּינְחָס	PN	person	2	False	False	Phinehas	Sedequías	zone	Paltiel
3919	פִּינְחָס	PN	person	3	False	False	Phinehas	Sobá	Palal	Paltiel
3920	פִּינֹן	PN	person		False	False	Pinon	Suar	Pelalya	Pelaca
3921	פִּישׁוֹן	PN	nature		False	False	Pishon	Suf	Pelonite	Pelaca
3922	פִּיתוֹן	PN	person		False	False	Pithon	Sofah	balance	Pelaca
3923	פֹּכֶרֶת	PN	person		False	False	Pochereth-Hazzebaim	Zérah	Philistie	Pelaca
3924	פַּלֻּאִי	PN	group		False	False	Palluite	Sofar	Philistin	Pelaya
3925	פְּלָאיָה	PN	person		False	False	Pelaiah	Roca	Pèleth	jentera
3926	פֶּלֶג	PN	person		False	False	Peleg	Sur	Pèleth	Palal
3927	פִּלְדָּשׁ	PN	person		False	False	Pildash	Sur	Pelétiens	Pelalya
3928	פַּלּוּא	PN	person		False	False	Pallu	Tiro	Penouël	orang Pelon
3929	פִּלְחָא	PN	person		False	False	Pilha	Suriel	Penouël	timbangan
3930	פֶּלֶט	PN	person	1	False	False	Pelet	Surisadai	Penouël	Filistea
3931	פֶּלֶט	PN	person	2	False	False	Pelet	Sóhar	Peniel	Filistin
3932	פַּלְטִי	PN	person	1	False	False	Palti	Sóhar	corail	Pelet
3933	פַּלְטִי	PN	person	2	False	False	Palti	Sóhar	Peninna	Pelet
3934	פַּלְטִי	PN	group	3	False	False	Palti	hiena	Pâs-Dammim	Pleti
3935	פִּלְטַי	PN	person		False	False	Piltai	Sibá	Pisga	Pnuel
3936	פַּלְטִיאֵל	PN	person	1	False	False	Paltiel	Sidón	Paséah	Pnuel
3937	פַּלְטִיאֵל	PN	person	2	False	False	Paltiel	Sidonios	Paséah	Pnuel
3938	פְּלַטְיָה	PN	person	1	False	False	Pelatiah	Sión	Paséah	Pniel
3939	פְּלַטְיָה	PN	person	2	False	False	Pelatiah	Sihá	sacrifice de la Pâque	mutiara
3940	פְּלַטְיָה	PN	person	3	False	False	Pelatiah	Sin	Pasak	Penina
3941	פְּלָטְיָהוּ	PN	person		False	False	Pelatiah	Sior	Pispa	Pas-Damim
3942	פְּלָיָה	PN	person		False	False	Pelaiah	Sis	Paï	Pisga
3943	פֶּלֶךְ	RE	crafts		False	False	whorl	Silá	Péor	Paseah
3944	פָּלָל	PN	person		False	False	Palal	Salmón	Péor	Paseah
3945	פְּלַלְיָה	PN	person		False	False	Pelaliah	Salmón	Péoulletaï	Paseah
3946	פְּלֹנִי	PN	group		False	False	Pelonite	Salmoná	Paaraï	Paskah
3947	פֶּלֶס	RE	tools; weight; commerce		False	False	balance	Salmuná	se souvenir du bien = être charitable	Pasakh
3948	פְּלֶשֶׁת	PN	area		False	False	Philistia	Selá	se souvenir du mal = punir	Pispa
3949	פְּלִשְׁתִּי	PN	group		False	False	Philistine	Elef	charger	Pahu
3950	פֶּלֶת	PN	person	1	False	False	Peleth	Salaf	compte	gunung Peor
3951	פֶּלֶת	PN	person	2	False	False	Peleth	Selofhad	Peqod	Peor
3952	פְּלֵתִי	PN	group		False	False	Pelethite	Selsah	Péqah	Peuletai
3953	פְּנוּאֵל	PN	locale	1	False	False	Penuel	arpón	Péqahya	Paerai
3954	פְּנוּאֵל	PN	person	2	False	False	Penuel	langosta	courge	memperhatikan
3955	פְּנוּאֵל	PN	person	3	False	False	Penuel	Sélec	jeune taureau	membalas kesalahan
3956	פְּנִיאֵל	PN	locale		False	False	Peniel	Siletai	âne sauvage	menugaskan
3957	פְּנִינִים	RE	gemstones		False	False	pearls	Siletai	Piréam	penghukuman
3958	פְּנִנָּה	PN	person		False	False	Peninnah	cepo	mulet	Pekod
3959	פַּס	PN	locale		False	False	Pas-Dammim	lana	mule	Pekah
3960	פִּסְגָּה	PN	nature		False	False	Pisgah	Semareos	jeune vache	Pekahya
3961	פָּסֵחַ	PN	person	1	False	False	Paseah	Semaraim	Para	labu liar
3962	פָּסֵחַ	PN	person	2	False	False	Paseah	espina	Poura	sapi atau lembu jantan muda
3963	פָּסֵחַ	PN	person	3	False	False	Paseah	Senán	Perouda	keledai liar
3964	פֶּסַח	RI	festivals		False	False	passover	Saír	Parouah	Piream
3965	פָּסַךְ	PN	person		False	False	Pasach	Soan	Parwaïm	bagal jantan
3966	פִּסְפָּה	PN	person		False	False	Pispah	Saanaim	mole rat	bagal betina
3967	פָּעוּ	PN	locale		False	False	Pau	Sóar	Perizzite	sapi muda
3968	פְּעוֹר	PN	nature	1	False	False	Peor	Sefó	Perida	Para
3969	פְּעוֹר	PN	supernatural beings and powers	2	False	False	Peor	Safón	Parmashta	Pura
3970	פְּעֻלְּתַי	PN	person		False	False	Peullethai	Sefón	Parnak	Peruda
3971	פַּעֲרַי	PN	person		False	False	Paarai	Sefón	Perse	Paruah
3972	פקד	AT	attitudes and emotions	1	False	False	take notice	ave	vautour	Parwaim
3973	פקד	AT	repay, reward, punish	2	False	False	deal with	Sipo	Perse	tikus tanah
3974	פקד	AT	control; authority	3	False	False	appoint	Sefó	Perse	orang Feris
3975	פְּקֻדָּה	AT	?		False	False	visitation	Sefón	Pharaon	Perida
3976	פְּקוֹד	PN	area		False	False	Pekod	cabra	puce	Parmasta
3977	פֶּקַח	PN	person		False	False	Pekah	Sofonías	Paréosh	Parnah
3978	פְּקַחְיָה	PN	person		False	False	Pekahiah	Sofonías	Piréatôn	Persia
3979	פַּקֻּעֹת	FL	plants		False	False	gourd	Sofonías	Piréatonite	burung ering janggut
3980	פָּר	FA	mammals; domestic animals; sacrifices and offerings		False	False	young bull	Sofonías	Parpar	orang Persia
3981	פֶּרֶא	FA	mammals; wild animals		False	False	onager	Sofonías	Pèrèç	orang Persia
3982	פִּרְאָם	PN	person		False	False	Piram	Safenat-panéah	Pérès-Ouza	Firaun
3983	פֶּרֶד	FA	mammals; domestic animals		False	False	mule	víbora	Pérès-Ouza	kutu
3984	פִּרְדָּה	FA	mammals; domestic animals		False	False	female mule	sauce	Parcites	Paros
3985	פָּרָה	FA	mammals; sacrifices and offerings	1	False	False	young cow	rana	Peracim	Piraton
3986	פָּרָה	PN	settlement	2	False	False	Parah	Séfora	cheval	orang Piraton
3987	פֻּרָה	PN	person		False	False	Purah	Sefat	Pèresh	sungai Parpar
3988	פְּרוּדָא	PN	person		False	False	Peruda	Sefata	Parshândata	Peres
3989	פָּרוּחַ	PN	person		False	False	Paruah	Siclag	Euphrate	Peres Uza
3990	פַּרְוַיִם	PN	locale		False	False	Parvaim	morral	Pashehour	Peres-Uza
3991	פֵּרוֹת	FA	mammals		False	False	mole rat	Ser	Pashehour	Peres
3992	פְּרִזִּי	PN	group		False	False	Perizzite	Seredá	Pashehour	Perasim
3993	פְּרִידָא	PN	person		False	False	Perida	Seruiá	Pashehour	kuda
3994	פַּרְמַשְׁתָּא	PN	person		False	False	Parmashta	Serúa	se rebeller	Peresh
3995	פַּרְנָךְ	PN	person		False	False	Parnach	Seror	révolte	Parsandata
3996	פָּרַס	PN	group		False	False	Persia	saco	lin	sungai Efrat
3997	פֶּרֶס	FA	birds		False	False	bearded vulture or lammergeier	Tiro	mèche	Pasyhur
3998	פַּרְסָאָה	PN	group		True	False	Persian	Serí	Petouël	Pasyhur
3999	פַּרְסִי	PN	group		False	False	Persian	bálsamo	gravure	Pasyhur
4000	פַּרְעֹה	PN	person; titles		False	False	Pharaoh	padecer de lepra	Petor	Pasyhur
4001	פַּרְעֹשׁ	FA	insects, spiders, and worms	1	False	False	flea	Sorá	ouvrir	memberontak
4002	פַּרְעֹשׁ	PN	person	2	False	False	Parosh	avispa	Petahya	kesalahan
4003	פִּרְעָתוֹן	PN	locale		False	False	Pirathon	Soreíta	Petahya	rami
4004	פִּרְעָתוֹנִי	PN	group		False	False	Pirathonite	enfermedad infecciosa de la piel	Petahya	linen
4005	פַּרְפַּר	PN	nature		False	False	Pharpar	Soratitas	simple	Petuel
4006	פֶּרֶץ	PN	person		False	False	Perez	fundir	corde	ukiran
4007	פֶּרֶץ עֻזָּא	PN	locale		False	False	Perez Uzzah	fundidor	corde	Petor
4008	פֶּרֶץ עֻזָּה	PN	locale		False	False	Perez Uzzah	Sarepta	Pitom	mengukir
4009	פַּרְצִי	PN	group		False	False	Perezite	Sererá	serpent	Petahya
4010	פְּרָצִים	PN	locale		False	False	Perazim	Séret	Patros	Petahya
4011	פָּרָשׁ	FA	mammals; domestic animals		False	False	war-horse	Séret-sáhar	gens de Patros	Petahya
4012	פֶּרֶשׁ	PN	person		False	False	Peresh	Saretán	troupeau	orang sederhana
4013	פַּרְשַׁנְדָּתָא	PN	person		False	False	Parshandatha	pelícano	Çaanân	tali
4014	פְּרָת	PN	nature		False	False	Euphrates	maldecir	type de lézard	tali linen
4015	פַּשְׁחוּר	PN	person	1	False	False	Pashhur	Cabseel	chariot	Pitom
4016	פַּשְׁחוּר	PN	person	2	False	False	Pashhur	Quibsaim	armée du ciel: objets célestes	ular kobra
4017	פַּשְׁחוּר	PN	person	3	False	False	Pashhur	Quibrot-hataavá	armée du ciel: êtres célestes	Patros
4018	פַּשְׁחוּר	PN	person	4	False	False	Pashhur	casia	épithète de Dieu:  armées	orang Patrusim
4019	פשׁע	AT	morals and ethics		False	False	rebel	santo	Cevoïm	kawanan
4020	פֶּשַׁע	AT	morals and ethics		False	False	rebellion	Quedmá	hyène	Zaanan
4021	פֵּשֶׁת	FL	grasses; cloth; clothing	1	False	False	flax	Cademot	gazelle	kadal ekor duri
4022	פֵּשֶׁת	RE	cloth; clothing	2	False	False	linen	Cadmiel	Civia	gerobak
4023	פְּתוּאֵל	PN	person		False	False	Pethuel	Cadmoneos	Civya	langit
4024	פִּתּוּחַ	RE	crafts		False	False	engravings	Quedar	gazelle	makhluk surgawi
4025	פְּתוֹר	PN	settlement		False	False	Pethor	Cedrón	matériel teint	Allah semesta alam
4026	פתח	RE	crafts		False	False	to engrave	santificar	Civéôn	Zeboim
4027	פְּתַחְיָה	PN	person	1	False	False	Pethahiah	prostitución sagrada masculina	Civéôn	binatang hutan
4028	פְּתַחְיָה	PN	person	2	False	False	Pethahiah	prostitución sagrada femenina	Cevoïm	kijang jantan
4029	פְּתַחְיָה	PN	person	3	False	False	Pethahiah	Cadés	Cedâd	Zibya
4030	פֶּתִי	AT	wisdom, understanding		False	False	simple person	Quedes	Sadoq	Zibya
4031	פָּתִיל	RE	crafts; cords	1	False	False	cord	Quedes	Sadoq	kijang betina
4032	פָּתִיל	RE	cords; tools; size	2	False	False	linen cord	Quedes	Sadoq	kain dicelup warna
4033	פִּתֹם	PN	settlement		False	False	Pithom	santidad	Sadoq	Zibeon
4034	פֶּתֶן	FA	snakes and lizards		False	False	cobra	Cadés-barnea	Sadoq	Zibeon
4035	פַּתְרוֹס	PN	area		False	False	Pathrus	Quehelata	Ciddim	Zeboim
4036	פַּתְרֻסִי	PN	group		False	False	Pathrusim	Quehat	juste	Zedad
4037	צֹאן	FA	mammals; domestic animals		False	False	flock	Quehat	être juste	Zadok
4038	צַאֲנָן	PN	settlement		False	False	Zaanan	medida de cuerda	justifier	Zadok
4039	צָב	FA	snakes and lizards	1	False	False	dab lizard	Colaías	justifier	Zadok
4040	צָב	RE	transportation	2	False	False	cart	Colaías	droit	Zadok
4041	צָבָא	RE	nature	1	False	False	host of heaven	Coa	droit	Zadok
4042	צָבָא	BE	supernatural beings and powers	2	False	False	host of heaven	babuino	Cidqiyahou	Zidim
4043	צָבָא	BE	supernatural beings and powers; titles	3	False	False	hosts	Cos	Sédécias	orang tidak bersalah
4044	צְבוֹיִים	PN	settlement		False	False	Zeboiim	Cos	Sédécias	menjadi tidak bersalah
4045	צָבוּעַ	FA	mammals; wild animals		False	False	hyena	Coré	Sédécias	membenarkan
4046	צְבִי	FA	mammals; wild animals		False	False	male gazelle	Coré	Sédécias	membenarkan
4047	צִבְיָא	PN	person		False	False	Zibia	Coré	Sédécias	kebenaran
4048	צִבְיָה	PN	person		False	False	Zibiah	poner una trampa	Sédécias	kebenaran
4049	צְבִיָּה	FA	mammals; wild animals		False	False	female gazelle	Cusaías	Sédécias	Zedekia
4050	צֶבַע	RE	crafts; cloth		False	False	dyed cloth	Queturá	Çova	Zedekia
4051	צִבְעוֹן	PN	person	1	False	False	Zibeon	Quitrón	Çouar	Zedekia
4052	צִבְעוֹן	PN	person	2	False	False	Zibeon	Catat	Çouf	Zedekia
4053	צְבֹעִים	PN	locale		False	False	Zeboim	Caín	Çofah	Zedekia
4054	צְדָד	PN	locale		False	False	Zedad	Quenita	Çofaï	Zedekia
4055	צָדוֹק	PN	person	1	False	False	Zadok	Caín	Çofar	Zedekia
4056	צָדוֹק	PN	person	2	False	False	Zadok	lamentación	Rocher	Zedekia
4057	צָדוֹק	PN	person	3	False	False	Zadok	Quiná	Çour	Zoba
4058	צָדוֹק	PN	person	4	False	False	Zadok	Quenita	Çour	Zuar
4059	צָדוֹק	PN	person	5	False	False	Zadok	Cainán	Tyr	Zuf
4060	צִדִּים	PN	settlement		False	False	Ziddim	ricino	Çouriël	Zofah
4061	צַדִּיק	BE	people; morals and ethics; guilt, responsibility		False	False	just	Quir	Çourishaddaï	Zofai
4062	צדק	AT	morals and ethics; guilt, responsibility	1	False	False	be just	Quir-heres	Çohar	Zofar
4063	צדק	AT	morals and ethics; guilt, responsibility	2	False	False	justify	Quir	Çohar	secara harfiah: batu
4064	צדק	AT	morals and ethics; guilt, responsibility	3	False	False	make righteous	Quir de Moab	Çohar	Zur
4065	צֶדֶק	AT	morals and ethics; guilt, responsibility		False	False	right	Querós	hyène	Zur
4066	צְדָקָה	AT	morals and ethics; guilt, responsibility		False	False	right	Quis	Civa	Tirus
4067	צִדְקִיָּה	PN	person	1	False	False	Zedekiah	Quis	Sidon	Zuriel
4068	צִדְקִיָּה	PN	person	2	False	False	Zedekiah	Quis	Sidoniens	Zurisyadai
4069	צִדְקִיָּה	PN	person	3	False	False	Zedekiah	Quis	Sion	Zohar
4070	צִדְקִיָּה	PN	person	4	False	False	Zedekiah	Quis	Ciha	Zohar
4071	צִדְקִיָּהוּ	PN	person	1	False	False	Zedekiah	Quisón	Cîn	Zohar
4072	צִדְקִיָּהוּ	PN	person	2	False	False	Zedekiah	Quisí	Cior	binatang gurun
4073	צִדְקִיָּהוּ	PN	person	3	False	False	Zedekiah	Calai	montée de la Fleur	Ziba
4074	צִדְקִיָּהוּ	PN	person	4	False	False	Zedekiah	Quelaías	Cilla	Sidon
4075	צוֹבָה	PN	area		False	False	Zobah	Quelitá	ressemblance	orang Sidon
4076	צוּעָר	PN	person		False	False	Zuar	maldición	idole	Sion
4077	צוּף	PN	person		False	False	Zuph	tallar	ombre	Ziha
4078	צוֹפַח	PN	person		False	False	Zophah	grano en pie	Çalmôn	Zin
4079	צוֹפַי	PN	person		False	False	Zophai	Quemuel	Çalmôn	Zior
4080	צוֹפַר	PN	person		False	False	Zophar	Quemuel	Çalmona	Zis
4081	צוּר	BE	supernatural beings and powers; titles	1	False	False	literally: rock	Quemuel	Çalmounna	Zila
4082	צוּר	PN	person	2	False	False	Zur	Camón	Céla	menurut gambar
4083	צוּר	PN	person	3	False	False	Zur	envidia	Elèf	berhala
4084	צוֹר	PN	settlement		False	False	Tyre	Caná	Çalaf	bayangan
4085	צוּרִיאֵל	PN	person		False	False	Zuriel	Caná	Celofehad	gunung Zalmon
4086	צוּרִישַׁדַּי	PN	person		False	False	Zurishaddai	caña	Celçah	Zalmon
4087	צֹחַר	PN	person	1	False	False	Zohar	caña	harpon	Zalmona
4088	צֹחַר	PN	person	2	False	False	Zohar	balanza	criquet	Salmuna
4089	צֹחַר	PN	person	3	False	False	Zohar	caña de medir	Cèleq	Zela
4090	צִי	FA	mammals; wild animals		False	False	hyena	Quenaz	Cilletaï	Elef
4091	צִיבָא	PN	person		False	False	Ziba	Quenaz	Cilletaï	Zalaf
4092	צִידוֹן	PN	person		False	False	Sidon	Quenaz	piège	Zelafehad
4093	צִידֹנִי	PN	group		False	False	Sidonian	Quenaz	laine	Zelzah
4094	צִיּוֹן	PN	nature		False	False	Zion	Quenizitas	Cemarite	seruit
4095	צִיחָא	PN	person		False	False	Ziha	Quenezita	Cemaraïm	belalang
4096	צִין	PN	locale		False	False	Zin	canela	épine	Zelek
4097	צִיעֹר	PN	settlement		False	False	Zior	Quenat	Cenân	Ziletai
4098	צִיץ	PN	locale		False	False	Ziz	practicar adivinación	Çaïr	Ziletai
4099	צִלָּה	PN	person		False	False	Zillah	Queilá	Tanis	jerat
4100	צֶלֶם	AT	?	1	False	False	semblance	búho	Çaanannim	wol
4101	צֶלֶם	RE	paganism	2	False	False	idol	búho	Çoar	Semari
4102	צֶלֶם	MI	?	3	False	False	shadow	falso comino	Cefo	Zemaraim
4103	צַלְמוֹן	PN	nature	1	False	False	Zalmon	casia	Sihôn	kail ikan
4104	צַלְמוֹן	PN	person	2	False	False	Zalmon	Quesiá	Shouni	Zenan
4105	צַלְמֹנָה	PN	locale		False	False	Zalmonah	perdiz	Cefonites	Zair
4106	צַלְמֻנָּע	PN	person		False	False	Zalmunna	ofrenda	oiseau	Zoan
4107	צֵלַע	PN	settlement		False	False	Zela	hacha	Cippor	Zaananim
4108	צֵלַע הָאֶלֶף	PN	settlement		False	False	Haeleph	Caréah	Cefi	Zoar
4109	צָלָף	PN	person		False	False	Zalaph	Coré	Cifiôn	Zefo
4110	צְלָפְחָד	PN	person		False	False	Zelophehad	Coré	chèvre	Zafon
4111	צֶלְצַח	PN	locale		False	False	Zelzah	Coré	Cefanya	Zefon
4112	צִלְצָל	RE	tools; hunting and fishing		False	False	harpoon	Coré	Cefanya	Zefon
4113	צְלָצַל	FA	insects, spiders, and worms		False	False	locust	Coreítas	Sophonie	burung kecil
4114	צֶלֶק	PN	person		False	False	Zelek	Queriot	Cefanya	Zipor
4115	צִלְּתַי	PN	person	1	False	False	Zillethai	Queriot	Cefanyahou	Zefi
4116	צִלְּתַי	PN	person	2	False	False	Zillethai	Quiriat-arbá	Çafnath-Panéah	Zifyon
4117	צַמִּים	RE	tools; hunting and fishing		False	False	snare	Quiriat-baal	vipère	kambing jantan
4118	צֶמֶר	RE	animal husbandry; crafts; cloth		False	False	wool	Quiriat-husot	cobra du désert	Zefanya
4119	צְמָרִי	PN	group		False	False	Zemarite	Quiriat-saná	saule	Zefanya
4120	צְמָרַיִם	PN	settlement		False	False	Zemaraim	Quiriat-séfer	grenouille	Zefanya
4121	צֵן	RE	tools; hunting and fishing		False	False	fishhook	Quiriataim	Cippora	Zefanya
4122	צְנָן	PN	settlement		False	False	Zenan	Quiriataim	Cefath	Zefanya
4123	צָעִיר	PN	settlement		False	False	Zair	cuerno	Cefata	Zafnat-Paneah
4124	צֹעַן	PN	settlement		False	False	Zoan	Queren-hapuc	Ciqlag	ular kobra gurun
4125	צַעֲנַנִּים	PN	locale		False	False	Zaanannim	Carnayin	lier énsemble	ular kobra gurun
4126	צֹעַר	PN	settlement		False	False	Zoar	tábano	Cér	pohon gandarusa
4127	צְפוֹ	PN	person		False	False	Zepho	Carcá	Ceréda	katak
4128	צָפוֹן	PN	settlement		False	False	Zaphon	Carcor	Cerouya	Zipora
4129	צְפוֹן	PN	person		False	False	Zephon	Cartá	Ceroua	Zefat
4130	צְפוֹנִי	PN	group		False	False	Zephonite	Cartán	Ceror	Zefata
4131	צִפּוֹר	FA	birds	1	False	False	bird	pepino	Tseror	Ziklag
4132	צִפּוֹר	PN	person	2	False	False	Zippor	terco	tyrien	kantong
4133	צְפִי	PN	person		False	False	Zephi	Quisión	Ceri	Zer
4134	צִפְיוֹן	PN	person		False	False	Ziphion	vidente	Baume de Jéricho [plante du désert	Zereda
4135	צָפִיר	FA	mammals; domestic animals		False	False	he-goat	Rubén	participe passif: souffrant d'une maladie de peau	Zeruya
4136	צְפַנְיָה	PN	person	1	False	False	Zephaniah	Rubenitas	Çoréa	Zerua
4137	צְפַנְיָה	PN	person	2	False	False	Zephaniah	Reumá	frelon	Zeror
4138	צְפַנְיָה	PN	person	3	False	False	Zephaniah	Reaías	de Salma	tas
4139	צְפַנְיָה	PN	person	4	False	False	Zephaniah	Reaías	lèpre	orang Tirus
4140	צְפַנְיָהוּ	PN	person		False	False	Zephaniah	Reaías	Çoréatites	Zeri
4141	צָפְנַת	PN	person		False	False	Zaphenath-Paneah	búfalo	fondre	balsem Yerikho
4142	צֶפַע	FA	snakes and lizards		False	False	desert cobra	Ramot	mouleur	menderita penyakit kulit menular dan bahaya
4143	צִפְעֹנִי	FA	snakes and lizards		False	False	desert cobra	Ramot	Sarepta	Zora
4144	צַפְצָפָה	FL	trees		False	False	willow	Ramot de Galaad	Ceréra	tabuhan
4145	צְפַרְדֵּעַ	FA	amphibian		False	False	frog	Ramat del Neguev	Cèreth	orang Zori
4146	צִפֹּרָה	PN	person		False	False	Zipporah	veneno	Cèreth-Shahar	penyakit kulit menular
4147	צְפַת	PN	settlement		False	False	Zephath	Ros	Çartân	orang Zora
4148	צְפָתָה	PN	nature		False	False	Zephathah	Ros	chouette chevêche	mencair
4149	צִקְלַג	PN	locale		False	False	Ziklag	oficial principal	maudire	tukang emas
4150	צִקְלוֹן	RE	containers		False	False	sack	oficial principal	Qavcéel	Sarfat
4151	צֵר	PN	settlement		False	False	Zer	oficial principal	Qivçaïm	Zerera
4152	צְרֵדָה	PN	settlement		False	False	Zeredah	Rabá	Qivroth-Taawa	Zeret
4153	צְרוּיָה	PN	person		False	False	Zeruiah	Rabá	arbre de casse	Zeret-Hasahar
4154	צְרוּעָה	PN	person		False	False	Zeruah	Rabit	saint	Sartan
4155	צְרוֹר	PN	person	1	False	False	Zeror	Riblá	Qédma	burung undan gurun
