	term	domain	es	vrefs	silnlp_line_number
36372	יִשְׂרָאֵל	PN	Jéter	EZK 11:11	20735.0
36373	יִשְׂרָאֵל	PN	Jéter	EZK 11:13	20737.0
36374	יִשְׂרָאֵל	PN	Jéter	EZK 11:15	20739.0
36375	יִשְׂרָאֵל	PN	Jéter	EZK 11:17	20741.0
36376	יִשְׂרָאֵל	PN	Jéter	EZK 11:22	20746.0
36377	יִשְׂרָאֵל	PN	Jéter	EZK 12:6	20755.0
36378	יִשְׂרָאֵל	PN	Jéter	EZK 12:9	20758.0
36379	יִשְׂרָאֵל	PN	Jéter	EZK 12:10	20759.0
36380	יִשְׂרָאֵל	PN	Jéter	EZK 12:19	20768.0
36381	יִשְׂרָאֵל	PN	Jéter	EZK 12:22	20771.0
36382	יִשְׂרָאֵל	PN	Jéter	EZK 12:23	20772.0
36383	יִשְׂרָאֵל	PN	Jéter	EZK 12:24	20773.0
36384	יִשְׂרָאֵל	PN	Jéter	EZK 12:27	20776.0
36385	יִשְׂרָאֵל	PN	Jéter	EZK 13:2	20779.0
36386	יִשְׂרָאֵל	PN	Jéter	EZK 13:4	20781.0
36387	יִשְׂרָאֵל	PN	Jéter	EZK 13:5	20782.0
36388	יִשְׂרָאֵל	PN	Jéter	EZK 13:9	20786.0
36389	יִשְׂרָאֵל	PN	Jéter	EZK 13:9	20786.0
36390	יִשְׂרָאֵל	PN	Jéter	EZK 13:16	20793.0
36391	יִשְׂרָאֵל	PN	Jéter	EZK 14:1	20801.0
36392	יִשְׂרָאֵל	PN	Jéter	EZK 14:4	20804.0
36393	יִשְׂרָאֵל	PN	Jéter	EZK 14:5	20805.0
36394	יִשְׂרָאֵל	PN	Jéter	EZK 14:6	20806.0
36395	יִשְׂרָאֵל	PN	Jéter	EZK 14:7	20807.0
36396	יִשְׂרָאֵל	PN	Jéter	EZK 14:7	20807.0
36397	יִשְׂרָאֵל	PN	Jéter	EZK 14:9	20809.0
36398	יִשְׂרָאֵל	PN	Jéter	EZK 14:11	20811.0
36399	יִשְׂרָאֵל	PN	Jéter	EZK 17:2	20896.0
36400	יִשְׂרָאֵל	PN	Jéter	EZK 17:23	20917.0
36401	יִשְׂרָאֵל	PN	Jéter	EZK 18:2	20920.0
36402	יִשְׂרָאֵל	PN	Jéter	EZK 18:3	20921.0
36403	יִשְׂרָאֵל	PN	Jéter	EZK 18:6	20924.0
36404	יִשְׂרָאֵל	PN	Jéter	EZK 18:15	20933.0
36405	יִשְׂרָאֵל	PN	Jéter	EZK 18:25	20943.0
36406	יִשְׂרָאֵל	PN	Jéter	EZK 18:29	20947.0
36407	יִשְׂרָאֵל	PN	Jéter	EZK 18:29	20947.0
36408	יִשְׂרָאֵל	PN	Jéter	EZK 18:30	20948.0
36409	יִשְׂרָאֵל	PN	Jéter	EZK 18:31	20949.0
36410	יִשְׂרָאֵל	PN	Jéter	EZK 19:1	20951.0
36411	יִשְׂרָאֵל	PN	Jéter	EZK 19:9	20959.0
36412	יִשְׂרָאֵל	PN	Jéter	EZK 20:1	20965.0
36413	יִשְׂרָאֵל	PN	Jéter	EZK 20:3	20967.0
36414	יִשְׂרָאֵל	PN	Jéter	EZK 20:5	20969.0
36415	יִשְׂרָאֵל	PN	Jéter	EZK 20:13	20977.0
36416	יִשְׂרָאֵל	PN	Jéter	EZK 20:27	20991.0
36417	יִשְׂרָאֵל	PN	Jéter	EZK 20:30	20994.0
36418	יִשְׂרָאֵל	PN	Jéter	EZK 20:31	20995.0
36419	יִשְׂרָאֵל	PN	Jéter	EZK 20:38	21002.0
36420	יִשְׂרָאֵל	PN	Jéter	EZK 20:39	21003.0
36421	יִשְׂרָאֵל	PN	Jéter	EZK 20:40	21004.0
36422	יִשְׂרָאֵל	PN	Jéter	EZK 20:40	21004.0
36423	יִשְׂרָאֵל	PN	Jéter	EZK 20:42	21006.0
36424	יִשְׂרָאֵל	PN	Jéter	EZK 20:44	21008.0
36425	יִשְׂרָאֵל	PN	Jéter	EZK 21:12	21020.0
36426	יִשְׂרָאֵל	PN	Jéter	EZK 21:13	21021.0
36427	יִשְׂרָאֵל	PN	Jéter	EZK 21:22	21030.0
36428	יִשְׂרָאֵל	PN	Jéter	EZK 21:35	21043.0
36429	יִשְׂרָאֵל	PN	Jéter	EZK 22:6	21051.0
36430	יִשְׂרָאֵל	PN	Jéter	EZK 22:18	21063.0
36431	יִשְׂרָאֵל	PN	Jéter	EZK 24:21	21146.0
36432	יִשְׂרָאֵל	PN	Jéter	EZK 25:3	21155.0
36433	יִשְׂרָאֵל	PN	Jéter	EZK 25:6	21158.0
36434	יִשְׂרָאֵל	PN	Jéter	EZK 25:14	21166.0
36435	יִשְׂרָאֵל	PN	Jéter	EZK 27:17	21207.0
36436	יִשְׂרָאֵל	PN	Jéter	EZK 28:24	21250.0
36437	יִשְׂרָאֵל	PN	Jéter	EZK 28:25	21251.0
36438	יִשְׂרָאֵל	PN	Jéter	EZK 29:6	21258.0
36439	יִשְׂרָאֵל	PN	Jéter	EZK 29:16	21268.0
36440	יִשְׂרָאֵל	PN	Jéter	EZK 29:21	21273.0
36441	יִשְׂרָאֵל	PN	Jéter	EZK 33:7	21356.0
36442	יִשְׂרָאֵל	PN	Jéter	EZK 33:10	21359.0
36443	יִשְׂרָאֵל	PN	Jéter	EZK 33:11	21360.0
36444	יִשְׂרָאֵל	PN	Jéter	EZK 33:20	21369.0
36445	יִשְׂרָאֵל	PN	Jéter	EZK 33:24	21373.0
36446	יִשְׂרָאֵל	PN	Jéter	EZK 33:28	21377.0
36447	יִשְׂרָאֵל	PN	Jéter	EZK 34:2	21384.0
36448	יִשְׂרָאֵל	PN	Jéter	EZK 34:2	21384.0
36449	יִשְׂרָאֵל	PN	Jéter	EZK 34:13	21395.0
36450	יִשְׂרָאֵל	PN	Jéter	EZK 34:14	21396.0
36451	יִשְׂרָאֵל	PN	Jéter	EZK 34:14	21396.0
36452	יִשְׂרָאֵל	PN	Jéter	EZK 34:30	21412.0
36453	יִשְׂרָאֵל	PN	Jéter	EZK 35:5	21418.0
36454	יִשְׂרָאֵל	PN	Jéter	EZK 35:12	21425.0
36455	יִשְׂרָאֵל	PN	Jéter	EZK 35:15	21428.0
36456	יִשְׂרָאֵל	PN	Jéter	EZK 36:1	21429.0
36457	יִשְׂרָאֵל	PN	Jéter	EZK 36:1	21429.0
36458	יִשְׂרָאֵל	PN	Jéter	EZK 36:4	21432.0
36459	יִשְׂרָאֵל	PN	Jéter	EZK 36:6	21434.0
36460	יִשְׂרָאֵל	PN	Jéter	EZK 36:8	21436.0
36461	יִשְׂרָאֵל	PN	Jéter	EZK 36:8	21436.0
36462	יִשְׂרָאֵל	PN	Jéter	EZK 36:10	21438.0
36463	יִשְׂרָאֵל	PN	Jéter	EZK 36:12	21440.0
36464	יִשְׂרָאֵל	PN	Jéter	EZK 36:17	21445.0
36465	יִשְׂרָאֵל	PN	Jéter	EZK 36:21	21449.0
36466	יִשְׂרָאֵל	PN	Jéter	EZK 36:22	21450.0
36467	יִשְׂרָאֵל	PN	Jéter	EZK 36:22	21450.0
36468	יִשְׂרָאֵל	PN	Jéter	EZK 36:32	21460.0
36469	יִשְׂרָאֵל	PN	Jéter	EZK 36:37	21465.0
36470	יִשְׂרָאֵל	PN	Jéter	EZK 37:11	21477.0
36471	יִשְׂרָאֵל	PN	Jéter	EZK 37:12	21478.0
36472	יִשְׂרָאֵל	PN	Jéter	EZK 37:16	21482.0
36473	יִשְׂרָאֵל	PN	Jéter	EZK 37:16	21482.0
36474	יִשְׂרָאֵל	PN	Jéter	EZK 37:19	21485.0
36475	יִשְׂרָאֵל	PN	Jéter	EZK 37:21	21487.0
36476	יִשְׂרָאֵל	PN	Jéter	EZK 37:22	21488.0
36477	יִשְׂרָאֵל	PN	Jéter	EZK 37:28	21494.0
36478	יִשְׂרָאֵל	PN	Jéter	EZK 38:8	21502.0
36479	יִשְׂרָאֵל	PN	Jéter	EZK 38:14	21508.0
36480	יִשְׂרָאֵל	PN	Jéter	EZK 38:16	21510.0
36481	יִשְׂרָאֵל	PN	Jéter	EZK 38:17	21511.0
36482	יִשְׂרָאֵל	PN	Jéter	EZK 38:18	21512.0
36483	יִשְׂרָאֵל	PN	Jéter	EZK 38:19	21513.0
36484	יִשְׂרָאֵל	PN	Jéter	EZK 39:2	21519.0
36485	יִשְׂרָאֵל	PN	Jéter	EZK 39:4	21521.0
36486	יִשְׂרָאֵל	PN	Jéter	EZK 39:7	21524.0
36487	יִשְׂרָאֵל	PN	Jéter	EZK 39:7	21524.0
36488	יִשְׂרָאֵל	PN	Jéter	EZK 39:9	21526.0
36489	יִשְׂרָאֵל	PN	Jéter	EZK 39:11	21528.0
36490	יִשְׂרָאֵל	PN	Jéter	EZK 39:12	21529.0
36491	יִשְׂרָאֵל	PN	Jéter	EZK 39:17	21534.0
36492	יִשְׂרָאֵל	PN	Jéter	EZK 39:22	21539.0
36493	יִשְׂרָאֵל	PN	Jéter	EZK 39:23	21540.0
36494	יִשְׂרָאֵל	PN	Jéter	EZK 39:25	21542.0
36495	יִשְׂרָאֵל	PN	Jéter	EZK 39:29	21546.0
36496	יִשְׂרָאֵל	PN	Jéter	EZK 40:2	21548.0
36497	יִשְׂרָאֵל	PN	Jéter	EZK 40:4	21550.0
36498	יִשְׂרָאֵל	PN	Jéter	EZK 43:2	21643.0
36499	יִשְׂרָאֵל	PN	Jéter	EZK 43:7	21648.0
36500	יִשְׂרָאֵל	PN	Jéter	EZK 43:7	21648.0
36501	יִשְׂרָאֵל	PN	Jéter	EZK 43:10	21651.0
36502	יִשְׂרָאֵל	PN	Jéter	EZK 44:2	21670.0
36503	יִשְׂרָאֵל	PN	Jéter	EZK 44:6	21674.0
36504	יִשְׂרָאֵל	PN	Jéter	EZK 44:6	21674.0
36505	יִשְׂרָאֵל	PN	Jéter	EZK 44:9	21677.0
36506	יִשְׂרָאֵל	PN	Jéter	EZK 44:10	21678.0
36507	יִשְׂרָאֵל	PN	Jéter	EZK 44:12	21680.0
36508	יִשְׂרָאֵל	PN	Jéter	EZK 44:15	21683.0
36509	יִשְׂרָאֵל	PN	Jéter	EZK 44:22	21690.0
36510	יִשְׂרָאֵל	PN	Jéter	EZK 44:28	21696.0
36511	יִשְׂרָאֵל	PN	Jéter	EZK 44:29	21697.0
36512	יִשְׂרָאֵל	PN	Jéter	EZK 45:6	21705.0
36513	יִשְׂרָאֵל	PN	Jéter	EZK 45:8	21707.0
36514	יִשְׂרָאֵל	PN	Jéter	EZK 45:8	21707.0
36515	יִשְׂרָאֵל	PN	Jéter	EZK 45:9	21708.0
36516	יִשְׂרָאֵל	PN	Jéter	EZK 45:15	21714.0
36517	יִשְׂרָאֵל	PN	Jéter	EZK 45:16	21715.0
36518	יִשְׂרָאֵל	PN	Jéter	EZK 45:17	21716.0
36519	יִשְׂרָאֵל	PN	Jéter	EZK 45:17	21716.0
36520	יִשְׂרָאֵל	PN	Jéter	EZK 47:13	21761.0
36521	יִשְׂרָאֵל	PN	Jéter	EZK 47:18	21766.0
36522	יִשְׂרָאֵל	PN	Jéter	EZK 47:21	21769.0
36523	יִשְׂרָאֵל	PN	Jéter	EZK 47:22	21770.0
36524	יִשְׂרָאֵל	PN	Jéter	EZK 47:22	21770.0
36525	יִשְׂרָאֵל	PN	Jéter	EZK 48:11	21782.0
36526	יִשְׂרָאֵל	PN	Jéter	EZK 48:19	21790.0
36527	יִשְׂרָאֵל	PN	Jéter	EZK 48:29	21800.0
36528	יִשְׂרָאֵל	PN	Jéter	EZK 48:31	21802.0
36529	יִשְׂרָאֵל	PN	Jéter	DAN 1:3	21809.0
36530	יִשְׂרָאֵל	PN	Jéter	DAN 9:7	22064.0
36531	יִשְׂרָאֵל	PN	Jéter	DAN 9:11	22068.0
36532	יִשְׂרָאֵל	PN	Jéter	DAN 9:20	22077.0
36533	יִשְׂרָאֵל	PN	Jéter	HOS 1:1	22164.0
36534	יִשְׂרָאֵל	PN	Jéter	HOS 1:4	22167.0
36535	יִשְׂרָאֵל	PN	Jéter	HOS 1:5	22168.0
36536	יִשְׂרָאֵל	PN	Jéter	HOS 1:6	22169.0
36537	יִשְׂרָאֵל	PN	Jéter	HOS 2:3	22175.0
36538	יִשְׂרָאֵל	PN	Jéter	HOS 2:4	22176.0
36539	יִשְׂרָאֵל	PN	Jéter	HOS 3:1	22198.0
36540	יִשְׂרָאֵל	PN	Jéter	HOS 3:4	22201.0
36541	יִשְׂרָאֵל	PN	Jéter	HOS 3:5	22202.0
36542	יִשְׂרָאֵל	PN	Jéter	HOS 4:1	22203.0
36543	יִשְׂרָאֵל	PN	Jéter	HOS 4:15	22217.0
36544	יִשְׂרָאֵל	PN	Jéter	HOS 4:16	22218.0
36545	יִשְׂרָאֵל	PN	Jéter	HOS 5:1	22222.0
36546	יִשְׂרָאֵל	PN	Jéter	HOS 5:3	22224.0
36547	יִשְׂרָאֵל	PN	Jéter	HOS 5:3	22224.0
36548	יִשְׂרָאֵל	PN	Jéter	HOS 5:5	22226.0
36549	יִשְׂרָאֵל	PN	Jéter	HOS 5:5	22226.0
36550	יִשְׂרָאֵל	PN	Jéter	HOS 5:9	22230.0
36551	יִשְׂרָאֵל	PN	Jéter	HOS 6:10	22246.0
36552	יִשְׂרָאֵל	PN	Jéter	HOS 6:10	22246.0
36553	יִשְׂרָאֵל	PN	Jéter	HOS 7:1	22248.0
36554	יִשְׂרָאֵל	PN	Jéter	HOS 7:10	22257.0
36555	יִשְׂרָאֵל	PN	Jéter	HOS 8:2	22265.0
36556	יִשְׂרָאֵל	PN	Jéter	HOS 8:3	22266.0
36557	יִשְׂרָאֵל	PN	Jéter	HOS 8:6	22269.0
36558	יִשְׂרָאֵל	PN	Jéter	HOS 8:8	22271.0
36559	יִשְׂרָאֵל	PN	Jéter	HOS 8:14	22277.0
36560	יִשְׂרָאֵל	PN	Jéter	HOS 9:1	22278.0
36561	יִשְׂרָאֵל	PN	Jéter	HOS 9:7	22284.0
36562	יִשְׂרָאֵל	PN	Jéter	HOS 9:10	22287.0
36563	יִשְׂרָאֵל	PN	Jéter	HOS 10:1	22295.0
36564	יִשְׂרָאֵל	PN	Jéter	HOS 10:6	22300.0
36565	יִשְׂרָאֵל	PN	Jéter	HOS 10:8	22302.0
36566	יִשְׂרָאֵל	PN	Jéter	HOS 10:9	22303.0
36567	יִשְׂרָאֵל	PN	Jéter	HOS 10:15	22309.0
36568	יִשְׂרָאֵל	PN	Jéter	HOS 11:1	22310.0
36569	יִשְׂרָאֵל	PN	Jéter	HOS 11:8	22317.0
36570	יִשְׂרָאֵל	PN	Jéter	HOS 12:2	22322.0
36571	יִשְׂרָאֵל	PN	Jéter	HOS 12:14	22334.0
36572	יִשְׂרָאֵל	PN	Jéter	HOS 12:15	22335.0
36573	יִשְׂרָאֵל	PN	Jéter	HOS 13:1	22336.0
36574	יִשְׂרָאֵל	PN	Jéter	HOS 13:9	22344.0
36575	יִשְׂרָאֵל	PN	Jéter	HOS 14:3	22353.0
36576	יִשְׂרָאֵל	PN	Jéter	HOS 14:7	22357.0
36577	יִשְׂרָאֵל	PN	Jéter	JOL 2:27	22407.0
36578	יִשְׂרָאֵל	PN	Jéter	JOL 4:2	22414.0
36579	יִשְׂרָאֵל	PN	Jéter	JOL 4:16	22428.0
36580	יִשְׂרָאֵל	PN	Jéter	AMO 1:1	22434.0
36581	יִשְׂרָאֵל	PN	Jéter	AMO 1:1	22434.0
36582	יִשְׂרָאֵל	PN	Jéter	AMO 2:6	22454.0
36583	יִשְׂרָאֵל	PN	Jéter	AMO 2:11	22459.0
36584	יִשְׂרָאֵל	PN	Jéter	AMO 3:1	22465.0
36585	יִשְׂרָאֵל	PN	Jéter	AMO 3:12	22476.0
36586	יִשְׂרָאֵל	PN	Jéter	AMO 3:14	22478.0
36587	יִשְׂרָאֵל	PN	Jéter	AMO 4:5	22484.0
36588	יִשְׂרָאֵל	PN	Jéter	AMO 4:12	22491.0
36589	יִשְׂרָאֵל	PN	Jéter	AMO 4:12	22491.0
36590	יִשְׂרָאֵל	PN	Jéter	AMO 5:1	22493.0
36591	יִשְׂרָאֵל	PN	Jéter	AMO 5:2	22494.0
36592	יִשְׂרָאֵל	PN	Jéter	AMO 5:3	22495.0
36593	יִשְׂרָאֵל	PN	Jéter	AMO 5:4	22496.0
36594	יִשְׂרָאֵל	PN	Jéter	AMO 5:25	22517.0
36595	יִשְׂרָאֵל	PN	Jéter	AMO 6:1	22520.0
36596	יִשְׂרָאֵל	PN	Jéter	AMO 6:14	22533.0
36597	יִשְׂרָאֵל	PN	Jéter	AMO 7:8	22541.0
36598	יִשְׂרָאֵל	PN	Jéter	AMO 7:9	22542.0
36599	יִשְׂרָאֵל	PN	Jéter	AMO 7:10	22543.0
36600	יִשְׂרָאֵל	PN	Jéter	AMO 7:10	22543.0
36601	יִשְׂרָאֵל	PN	Jéter	AMO 7:11	22544.0
36602	יִשְׂרָאֵל	PN	Jéter	AMO 7:15	22548.0
36603	יִשְׂרָאֵל	PN	Jéter	AMO 7:16	22549.0
36604	יִשְׂרָאֵל	PN	Jéter	AMO 7:17	22550.0
36605	יִשְׂרָאֵל	PN	Jéter	AMO 8:2	22552.0
36606	יִשְׂרָאֵל	PN	Jéter	AMO 9:7	22571.0
36607	יִשְׂרָאֵל	PN	Jéter	AMO 9:7	22571.0
36608	יִשְׂרָאֵל	PN	Jéter	AMO 9:9	22573.0
36609	יִשְׂרָאֵל	PN	Jéter	AMO 9:14	22578.0
36610	יִשְׂרָאֵל	PN	Jéter	OBA 1:20	22599.0
36611	יִשְׂרָאֵל	PN	Jéter	MIC 1:5	22653.0
36612	יִשְׂרָאֵל	PN	Jéter	MIC 1:13	22661.0
36613	יִשְׂרָאֵל	PN	Jéter	MIC 1:14	22662.0
36614	יִשְׂרָאֵל	PN	Jéter	MIC 1:15	22663.0
36615	יִשְׂרָאֵל	PN	Jéter	MIC 2:12	22676.0
36616	יִשְׂרָאֵל	PN	Jéter	MIC 3:1	22678.0
36617	יִשְׂרָאֵל	PN	Jéter	MIC 3:8	22685.0
36618	יִשְׂרָאֵל	PN	Jéter	MIC 3:9	22686.0
36619	יִשְׂרָאֵל	PN	Jéter	MIC 4:14	22703.0
36620	יִשְׂרָאֵל	PN	Jéter	MIC 4:14	22703.0
36621	יִשְׂרָאֵל	PN	Jéter	MIC 5:1	22704.0
36622	יִשְׂרָאֵל	PN	Jéter	MIC 6:2	22719.0
36623	יִשְׂרָאֵל	PN	Jéter	NAM 2:4	22771.0
36624	יִשְׂרָאֵל	PN	Jéter	ZEP 2:9	22883.0
36625	יִשְׂרָאֵל	PN	Jéter	ZEP 3:13	22902.0
36626	יִשְׂרָאֵל	PN	Jéter	ZEP 3:14	22903.0
36627	יִשְׂרָאֵל	PN	Jéter	ZEP 3:15	22904.0
36628	יִשְׂרָאֵל	PN	Jéter	ZEC 2:6	22970.0
36629	יִשְׂרָאֵל	PN	Jéter	ZEC 8:13	23058.0
36630	יִשְׂרָאֵל	PN	Jéter	ZEC 9:1	23069.0
36631	יִשְׂרָאֵל	PN	Jéter	ZEC 11:14	23111.0
36632	יִשְׂרָאֵל	PN	Jéter	ZEC 12:1	23115.0
36633	יִשְׂרָאֵל	PN	Jéter	MAL 1:1	23159.0
36634	יִשְׂרָאֵל	PN	Jéter	MAL 1:5	23163.0
36635	יִשְׂרָאֵל	PN	Jéter	MAL 2:11	23183.0
36636	יִשְׂרָאֵל	PN	Jéter	MAL 2:16	23188.0
36637	יִשְׂרָאֵל	PN	Jéter	MAL 3:22	23211.0
36638	יְשַׂרְאֵלָה	PN	Jéter	1CH 25:14	11065.0
36639	יִשְׂרְאֵלִי	PN	Jéter	LEV 24:10	3457.0
36640	יִשְׂרְאֵלִי	PN	Jéter	LEV 24:11	3458.0
36641	יִשְׂרְאֵלִי	PN	Jéter	2SA 17:25	8477.0
36642	יִשָּׂשׂכָר	PN	Itrá	GEN 30:18	849.0
36643	יִשָּׂשׂכָר	PN	Itrá	GEN 35:23	1035.0
36644	יִשָּׂשׂכָר	PN	Itrá	GEN 46:13	1400.0
36645	יִשָּׂשׂכָר	PN	Itrá	GEN 49:14	1488.0
36646	יִשָּׂשׂכָר	PN	Itrá	EXO 1:3	1536.0
36647	יִשָּׂשׂכָר	PN	Itrá	NUM 1:8	3613.0
36648	יִשָּׂשׂכָר	PN	Itrá	NUM 1:28	3633.0
36649	יִשָּׂשׂכָר	PN	Itrá	NUM 1:29	3634.0
36650	יִשָּׂשׂכָר	PN	Itrá	NUM 2:5	3664.0
36651	יִשָּׂשׂכָר	PN	Itrá	NUM 2:5	3664.0
36652	יִשָּׂשׂכָר	PN	Itrá	NUM 7:18	3869.0
36653	יִשָּׂשׂכָר	PN	Itrá	NUM 10:15	4004.0
36654	יִשָּׂשׂכָר	PN	Itrá	NUM 13:7	4083.0
36655	יִשָּׂשׂכָר	PN	Itrá	NUM 26:23	4514.0
36656	יִשָּׂשׂכָר	PN	Itrá	NUM 26:25	4516.0
36657	יִשָּׂשׂכָר	PN	Itrá	NUM 34:26	4844.0
36658	יִשָּׂשׂכָר	PN	Itrá	DEU 27:12	5599.0
36659	יִשָּׂשׂכָר	PN	Itrá	DEU 33:18	5830.0
36660	יִשָּׂשׂכָר	PN	Itrá	JOS 17:10	6287.0
36661	יִשָּׂשׂכָר	PN	Itrá	JOS 17:11	6288.0
36662	יִשָּׂשׂכָר	PN	Itrá	JOS 19:17	6340.0
36663	יִשָּׂשׂכָר	PN	Itrá	JOS 19:17	6340.0
36664	יִשָּׂשׂכָר	PN	Itrá	JOS 19:23	6346.0
36665	יִשָּׂשׂכָר	PN	Itrá	JOS 21:6	6389.0
36666	יִשָּׂשׂכָר	PN	Itrá	JOS 21:28	6411.0
36667	יִשָּׂשׂכָר	PN	Itrá	JDG 5:15	6640.0
36668	יִשָּׂשׂכָר	PN	Itrá	JDG 5:15	6640.0
36669	יִשָּׂשׂכָר	PN	Itrá	JDG 10:1	6814.0
36670	יִשָּׂשׂכָר	PN	Itrá	1KI 4:17	8864.0
36671	יִשָּׂשׂכָר	PN	Itrá	1KI 15:27	9279.0
36672	יִשָּׂשׂכָר	PN	Itrá	1CH 2:1	10311.0
36673	יִשָּׂשׂכָר	PN	Itrá	1CH 6:32	10505.0
36674	יִשָּׂשׂכָר	PN	Itrá	1CH 6:42	10515.0
36675	יִשָּׂשׂכָר	PN	Itrá	1CH 7:1	10540.0
36676	יִשָּׂשׂכָר	PN	Itrá	1CH 7:5	10544.0
36677	יִשָּׂשׂכָר	PN	Itrá	1CH 12:34	10758.0
36678	יִשָּׂשׂכָר	PN	Itrá	1CH 12:41	10765.0
36679	יִשָּׂשׂכָר	PN	Itrá	1CH 27:18	11132.0
36680	יִשָּׂשׂכָר	PN	Itrá	2CH 30:18	11850.0
36681	יִשָּׂשׂכָר	PN	Itrá	EZK 48:25	21796.0
36682	יִשָּׂשׂכָר	PN	Itrá	EZK 48:26	21797.0
36683	יִשָּׂשׂכָר	PN	Itrá	EZK 48:33	21804.0
36684	יִשָּׂשׂכָר	PN	Jetró	1CH 26:5	11087.0
36685	יֹשֵׁב	PN	Itrita	2SA 23:8	8664.0
36686	יֶשֶׁבְאָב	PN	Itrán	1CH 24:13	11033.0
36687	יִשְׁבָּח	PN	Itrán	1CH 4:17	10406.0
36688	יִשְׁבִּי	PN	Itream	2SA 21:16	8599.0
36689	יָשָׁבְעָם	PN	Jetet	1CH 11:11	10688.0
36690	יָשָׁבְעָם	PN	Jetet	1CH 12:8	10732.0
36691	יָשָׁבְעָם	PN	Jetet	1CH 27:2	11116.0
36692	יִשְׁבָּק	PN	respetado	GEN 25:2	661.0
36693	יִשְׁבָּק	PN	respetado	1CH 1:32	10288.0
36694	יָשְׁבְּקָשָׁה	PN	ser respetado	1CH 25:4	11055.0
36695	יָשְׁבְּקָשָׁה	PN	ser respetado	1CH 25:24	11075.0
36696	יָשׁוּב	PN	honrar	NUM 26:24	4515.0
36697	יָשׁוּב	PN	honrar	1CH 7:1	10540.0
36698	יָשׁוּב	PN	Cabul	EZR 10:29	12286.0
36699	יָשׁוּבִי	PN	Cabul	NUM 26:24	4515.0
36700	יִשְׁוָה	PN	Cabón	GEN 46:17	1404.0
36701	יִשְׁוָה	PN	Cabón	1CH 7:30	10569.0
36702	יְשׁוֹחָיָה	PN	Quebar	1CH 4:36	10425.0
36703	יִשְׁוִי	PN	zaranda	GEN 46:17	1404.0
36704	יִשְׁוִי	PN	zaranda	NUM 26:44	4535.0
36705	יִשְׁוִי	PN	zaranda	1CH 7:30	10569.0
36706	יִשְׁוִי	PN	oveja	1SA 14:49	7559.0
36707	יִשְׁוִי	PN	rubí	NUM 26:44	4535.0
36708	יֵשׁוּעַ	PN	Quedorlaómer	1CH 24:11	11031.0
36709	יֵשׁוּעַ	PN	servir como sacerdote	2CH 31:15	11874.0
36710	יֵשׁוּעַ	PN	sacerdote	EZR 2:6	12038.0
36711	יֵשׁוּעַ	PN	sacerdote	NEH 7:11	12436.0
36712	יֵשׁוּעַ	PN	sacerdocio	EZR 2:40	12072.0
36713	יֵשׁוּעַ	PN	sacerdocio	EZR 3:9	12111.0
36714	יֵשׁוּעַ	PN	sacerdocio	EZR 8:33	12239.0
36715	יֵשׁוּעַ	PN	sacerdocio	NEH 7:43	12468.0
36716	יֵשׁוּעַ	PN	sacerdocio	NEH 8:7	12504.0
36717	יֵשׁוּעַ	PN	sacerdocio	NEH 9:4	12519.0
36718	יֵשׁוּעַ	PN	sacerdocio	NEH 9:5	12520.0
36719	יֵשׁוּעַ	PN	sacerdocio	NEH 10:11	12563.0
36720	יֵשׁוּעַ	PN	sacerdocio	NEH 12:8	12636.0
36721	יֵשׁוּעַ	PN	Libia	EZR 2:2	12034.0
36722	יֵשׁוּעַ	PN	Libia	EZR 2:36	12068.0
36723	יֵשׁוּעַ	PN	Libia	EZR 3:2	12104.0
36724	יֵשׁוּעַ	PN	Libia	EZR 3:8	12110.0
36725	יֵשׁוּעַ	PN	Libia	EZR 4:3	12118.0
36726	יֵשׁוּעַ	PN	Libia	EZR 5:2	12141.0
36727	יֵשׁוּעַ	PN	Libia	EZR 10:18	12275.0
36728	יֵשׁוּעַ	PN	Libia	NEH 7:7	12432.0
36729	יֵשׁוּעַ	PN	Libia	NEH 7:39	12464.0
36730	יֵשׁוּעַ	PN	Libia	NEH 12:1	12629.0
36731	יֵשׁוּעַ	PN	Libia	NEH 12:7	12635.0
36732	יֵשׁוּעַ	PN	Libia	NEH 12:10	12638.0
36733	יֵשׁוּעַ	PN	Libia	NEH 12:26	12654.0
36734	יֵשׁוּעַ	PN	Cun	NEH 3:19	12351.0
36735	יֵשׁוּעַ	PN	búho pequeño	NEH 8:17	12514.0
36736	יֵשׁוּעַ	PN	Ciro	NEH 11:26	12618.0
36737	יֵשׁוּעַ	PN	Cus	NEH 12:24	12652.0
36816	יִשַׁי	PN	Cusita	RUT 4:17	7209.0
36817	יִשַׁי	PN	Cusita	RUT 4:22	7214.0
36818	יִשַׁי	PN	Cusita	1SA 16:1	7598.0
36819	יִשַׁי	PN	Cusita	1SA 16:3	7600.0
36820	יִשַׁי	PN	Cusita	1SA 16:5	7602.0
36821	יִשַׁי	PN	Cusita	1SA 16:8	7605.0
36822	יִשַׁי	PN	Cusita	1SA 16:9	7606.0
36823	יִשַׁי	PN	Cusita	1SA 16:10	7607.0
36824	יִשַׁי	PN	Cusita	1SA 16:11	7608.0
36825	יִשַׁי	PN	Cusita	1SA 16:18	7615.0
36826	יִשַׁי	PN	Cusita	1SA 16:19	7616.0
36827	יִשַׁי	PN	Cusita	1SA 16:20	7617.0
36828	יִשַׁי	PN	Cusita	1SA 16:22	7619.0
